date,Ic,Inew,R,D,R_4_SIR,I_4_SIR,S_4_SIR
2021-03-01,187905.7142857143,1656.857142857143,23364.0,6438.428571428572,29802.428571428572,158103.2857142857,10141381.285714285
2021-03-02,189591.2857142857,1685.5714285714287,23364.0,6469.0,29833.0,159758.2857142857,10139695.714285715
2021-03-03,191390.2857142857,1799.0,23364.0,6501.285714285715,29865.285714285714,161525.0,10137896.714285715
2021-03-04,193251.2857142857,1861.0,23364.0,6533.0,29897.0,163354.2857142857,10136035.714285715
2021-03-05,195176.42857142858,1925.142857142857,23364.0,6565.142857142857,29929.14285714286,165247.2857142857,10134110.57142857
2021-03-06,197197.42857142858,2021.0,23364.0,6599.0,29963.0,167234.42857142858,10132089.57142857
2021-03-07,199200.2857142857,2002.857142857143,23364.0,6635.285714285715,29999.285714285714,169201.0,10130086.714285715
2021-03-08,201201.85714285713,2001.5714285714287,23364.0,6672.857142857143,30036.85714285714,171165.0,10128085.142857144
2021-03-09,203327.57142857142,2125.714285714286,23364.0,6713.714285714285,30077.714285714286,173249.85714285713,10125959.42857143
2021-03-10,205443.57142857142,2116.0,23364.0,6755.0,30119.0,175324.57142857142,10123843.42857143
2021-03-11,207610.0,2166.4285714285716,23364.0,6798.571428571428,30162.571428571428,177447.42857142858,10121677.0
2021-03-12,209801.57142857142,2191.5714285714284,23364.0,6844.571428571428,30208.571428571428,179593.0,10119485.42857143
2021-03-13,212022.0,2220.4285714285716,23364.0,6892.142857142857,30256.14285714286,181765.85714285713,10117265.0
2021-03-14,214311.57142857142,2289.5714285714284,23364.0,6939.714285714285,30303.714285714286,184007.85714285713,10114975.42857143
2021-03-15,216597.2857142857,2285.714285714286,23364.0,6988.285714285715,30352.285714285714,186245.0,10112689.714285715
2021-03-16,218644.0,2046.7142857142858,23364.0,7038.714285714285,30402.714285714286,188241.2857142857,10110643.0
2021-03-17,220809.14285714287,2165.1428571428573,23364.0,7091.0,30455.0,190354.14285714287,10108477.857142856
2021-03-18,223045.7142857143,2236.5714285714284,23364.0,7142.428571428572,30506.428571428572,192539.2857142857,10106241.285714285
2021-03-19,225340.14285714287,2294.4285714285716,23364.0,7196.0,30560.0,194780.14285714287,10103946.857142856
2021-03-20,227638.7142857143,2298.5714285714284,23364.0,7250.714285714285,30614.714285714286,197024.0,10101648.285714285
2021-03-21,229921.2857142857,2282.5714285714284,23364.0,7303.714285714285,30667.714285714286,199253.57142857142,10099365.714285715
2021-03-22,232285.42857142858,2364.1428571428573,23364.0,7360.0,30724.0,201561.42857142858,10097001.57142857
2021-03-23,234936.57142857142,2651.1428571428573,23364.0,7415.142857142857,30779.14285714286,204157.42857142858,10094350.42857143
2021-03-24,237530.57142857142,2594.0,23364.0,7471.857142857143,30835.85714285714,206694.7142857143,10091756.42857143
2021-03-25,240055.57142857142,2525.0,23364.0,7529.571428571428,30893.571428571428,209162.0,10089231.42857143
2021-03-26,242395.42857142858,2339.8571428571427,23364.0,7585.714285714285,30949.714285714286,211445.7142857143,10086891.57142857
2021-03-27,244821.0,2425.5714285714284,23364.0,7643.571428571428,31007.571428571428,213813.42857142858,10084466.0
2021-03-28,247236.14285714287,2415.1428571428573,23364.0,7703.285714285715,31067.285714285714,216168.85714285713,10082050.857142856
2021-03-29,249654.0,2417.8571428571427,23364.0,7762.428571428572,31126.428571428572,218527.57142857142,10079633.0
2021-03-30,252186.85714285713,2532.8571428571427,23364.0,7824.571428571428,31188.571428571428,220998.2857142857,10077100.142857144
2021-03-31,254798.85714285713,2612.0,23364.0,7888.0,31252.0,223546.85714285713,10074488.142857144
2021-04-01,257538.85714285713,2740.0,23364.0,7953.571428571428,31317.571428571428,226221.2857142857,10071748.142857144
2021-04-02,260506.2857142857,2967.4285714285716,23364.0,8021.857142857143,31385.85714285714,229120.42857142858,10068780.714285715
2021-04-03,263487.5714285714,2981.285714285714,23364.0,8089.857142857143,31453.85714285714,232033.7142857143,10065799.42857143
2021-04-04,266542.28571428574,3054.714285714286,23364.0,8161.285714285715,31525.285714285714,235017.0,10062744.714285715
2021-04-05,269616.85714285716,3074.5714285714284,23364.0,8233.857142857143,31597.85714285714,238019.0,10059670.142857144
2021-04-06,272687.28571428574,3070.4285714285716,23364.0,8307.42857142857,31671.428571428572,241015.85714285713,10056599.714285715
2021-04-07,275733.85714285716,3046.5714285714284,23364.0,8380.857142857143,31744.85714285714,243989.0,10053553.142857144
2021-04-08,278742.14285714284,3008.285714285714,23364.0,8455.142857142857,31819.14285714286,246923.0,10050544.857142856
2021-04-09,281704.14285714284,2962.0,23364.0,8530.285714285714,31894.285714285714,249809.85714285713,10047582.857142856
2021-04-10,284604.71428571426,2900.5714285714284,23364.0,8606.142857142857,31970.14285714286,252634.57142857142,10044682.285714285
2021-04-11,287471.28571428574,2866.5714285714284,23364.0,8678.285714285714,32042.285714285714,255429.0,10041815.714285715
2021-04-12,290301.14285714284,2829.8571428571427,23364.0,8750.857142857143,32114.85714285714,258186.2857142857,10038985.857142856
2021-04-13,293091.5714285714,2790.4285714285716,23364.0,8825.42857142857,32189.428571428572,260902.14285714287,10036195.42857143
2021-04-14,295830.0,2738.4285714285716,23364.0,8900.857142857143,32264.85714285714,263565.14285714284,10033457.0
2021-04-15,298655.14285714284,2825.1428571428573,23364.0,8980.714285714286,32344.714285714286,266310.4285714286,10030631.857142856
2021-04-16,301522.14285714284,2867.0,23364.0,9062.42857142857,32426.428571428572,269095.71428571426,10027764.857142856
2021-04-17,304333.71428571426,2811.5714285714284,23364.0,9143.0,32507.0,271826.71428571426,10024953.285714285
2021-04-18,307161.28571428574,2827.5714285714284,23364.0,9225.42857142857,32589.428571428572,274571.85714285716,10022125.714285715
2021-04-19,309988.85714285716,2827.5714285714284,23364.0,9308.142857142857,32672.14285714286,277316.71428571426,10019298.142857144
2021-04-20,312778.28571428574,2789.4285714285716,23364.0,9390.0,32754.0,280024.28571428574,10016508.714285715
2021-04-21,315557.5714285714,2779.285714285714,23364.0,9472.57142857143,32836.57142857143,282721.0,10013729.42857143
2021-04-22,318184.5714285714,2627.0,23364.0,9551.0,32915.0,285269.5714285714,10011102.42857143
2021-04-23,320770.4285714286,2585.8571428571427,23364.0,9627.285714285714,32991.28571428572,287779.14285714284,10008516.57142857
2021-04-24,323382.71428571426,2612.285714285714,23364.0,9706.285714285714,33070.28571428572,290312.4285714286,10005904.285714285
2021-04-25,325933.5714285714,2550.8571428571427,23364.0,9784.142857142857,33148.142857142855,292785.4285714286,10003353.42857143
2021-04-26,328441.71428571426,2508.1428571428573,23364.0,9862.285714285714,33226.28571428572,295215.4285714286,10000845.285714285
2021-04-27,330883.71428571426,2442.0,23364.0,9941.142857142857,33305.142857142855,297578.5714285714,9998403.285714285
2021-04-28,333291.4285714286,2407.714285714286,23364.0,10016.714285714286,33380.71428571428,299910.71428571426,9995995.57142857
2021-04-29,335650.4285714286,2359.0,23364.0,10092.0,33456.0,302194.4285714286,9993636.57142857
2021-04-30,337921.71428571426,2271.285714285714,23364.0,10165.857142857143,33529.857142857145,304391.85714285716,9991365.285714285
2021-05-01,340020.5714285714,2098.8571428571427,23364.0,10237.714285714286,33601.71428571428,306418.85714285716,9989266.42857143
2021-05-02,341919.5714285714,1899.0,23364.0,10301.42857142857,33665.42857142857,308254.14285714284,9987367.42857143
2021-05-03,343938.4285714286,2018.857142857143,23364.0,10372.857142857143,33736.857142857145,310201.5714285714,9985348.57142857
2021-05-04,345683.14285714284,1744.7142857142858,23364.0,10442.714285714286,33806.71428571428,311876.4285714286,9983603.857142856
2021-05-05,347330.85714285716,1647.7142857142858,23364.0,10517.285714285714,33881.28571428572,313449.5714285714,9981956.142857144
2021-05-06,349121.85714285716,1791.0,23364.0,10593.285714285714,33957.28571428572,315164.5714285714,9980165.142857144
2021-05-07,350990.85714285716,1869.0,23364.0,10668.857142857143,34032.857142857145,316958.0,9978296.142857144
2021-05-08,353013.0,2022.142857142857,23364.0,10743.857142857143,34107.857142857145,318905.14285714284,9976274.0
2021-05-09,355239.0,2226.0,23364.0,10826.142857142857,34190.142857142855,321048.85714285716,9974048.0
2021-05-10,357429.85714285716,2190.8571428571427,23364.0,10897.857142857143,34261.857142857145,323168.0,9971857.142857144
2021-05-11,359878.4285714286,2448.5714285714284,23364.0,10965.42857142857,34329.42857142857,325549.0,9969408.57142857
2021-05-12,362382.28571428574,2503.8571428571427,23364.0,11029.285714285714,34393.28571428572,327989.0,9966904.714285715
2021-05-13,364703.4285714286,2321.1428571428573,23364.0,11089.142857142857,34453.142857142855,330250.28571428574,9964583.57142857
2021-05-14,366955.5714285714,2252.1428571428573,23364.0,11148.0,34512.0,332443.5714285714,9962331.42857143
2021-05-15,369134.71428571426,2179.1428571428573,23364.0,11203.285714285714,34567.28571428572,334567.4285714286,9960152.285714285
2021-05-16,371289.85714285716,2155.1428571428573,23364.0,11258.42857142857,34622.42857142857,336667.4285714286,9957997.142857144
2021-05-17,373372.85714285716,2083.0,23364.0,11313.0,34677.0,338695.85714285716,9955914.142857144
2021-05-18,375400.0,2027.142857142857,23364.0,11369.142857142857,34733.142857142855,340666.85714285716,9953887.0
2021-05-19,377400.5714285714,2000.5714285714287,23364.0,11422.857142857143,34786.857142857145,342613.71428571426,9951886.42857143
2021-05-20,379365.0,1964.4285714285713,23364.0,11476.42857142857,34840.42857142857,344524.5714285714,9949922.0
2021-05-21,381300.0,1935.0,23364.0,11530.0,34894.0,346406.0,9947987.0
2021-05-22,383171.14285714284,1871.142857142857,23364.0,11582.714285714286,34946.71428571428,348224.4285714286,9946115.857142856
2021-05-23,384987.4285714286,1816.2857142857142,23364.0,11633.714285714286,34997.71428571428,349989.71428571426,9944299.57142857
2021-05-24,386801.14285714284,1813.7142857142858,23364.0,11683.857142857143,35047.857142857145,351753.28571428574,9942485.857142856
2021-05-25,388560.71428571426,1759.5714285714287,23364.0,11732.142857142857,35096.142857142855,353464.5714285714,9940726.285714285
2021-05-26,390208.71428571426,1648.0,23364.0,11779.142857142857,35143.142857142855,355065.5714285714,9939078.285714285
2021-05-27,391855.28571428574,1646.5714285714287,23364.0,11824.0,35188.0,356667.28571428574,9937431.714285715
2021-05-28,393494.14285714284,1638.857142857143,23364.0,11866.57142857143,35230.57142857143,358263.5714285714,9935792.857142856
2021-05-29,395132.14285714284,1638.0,23364.0,11908.0,35272.0,359860.14285714284,9934154.857142856
2021-05-30,396774.5714285714,1642.4285714285713,23364.0,11948.285714285714,35312.28571428572,361462.28571428574,9932512.42857143
2021-05-31,398363.85714285716,1589.2857142857142,23364.0,11987.285714285714,35351.28571428572,363012.5714285714,9930923.142857144
2021-06-01,399875.28571428574,1511.4285714285713,23364.0,12023.0,35387.0,364488.28571428574,9929411.714285715
2021-06-02,401367.85714285716,1492.5714285714287,23364.0,12055.714285714286,35419.71428571428,365948.14285714284,9927919.142857144
2021-06-03,402765.14285714284,1397.2857142857142,23364.0,12088.42857142857,35452.42857142857,367312.71428571426,9926521.857142856
2021-06-04,404045.0,1279.857142857143,23364.0,12120.285714285714,35484.28571428572,368560.71428571426,9925242.0
2021-06-05,405244.14285714284,1199.142857142857,23364.0,12153.0,35517.0,369727.14285714284,9924042.857142856
2021-06-06,406396.5714285714,1152.4285714285713,23364.0,12184.857142857143,35548.857142857145,370847.71428571426,9922890.42857143
2021-06-07,407519.4285714286,1122.857142857143,23364.0,12214.285714285714,35578.28571428572,371941.14285714284,9921767.57142857
2021-06-08,408572.4285714286,1053.0,23364.0,12244.142857142857,35608.142857142855,372964.28571428574,9920714.57142857
2021-06-09,409555.0,982.5714285714286,23364.0,12272.857142857143,35636.857142857145,373918.14285714284,9919732.0
2021-06-10,410472.0,917.0,23364.0,12299.42857142857,35663.42857142857,374808.5714285714,9918815.0
2021-06-11,411343.0,871.0,23364.0,12322.714285714286,35686.71428571428,375656.28571428574,9917944.0
2021-06-12,412178.28571428574,835.2857142857143,23364.0,12344.42857142857,35708.42857142857,376469.85714285716,9917108.714285715
2021-06-13,412973.28571428574,795.0,23364.0,12365.142857142857,35729.142857142855,377244.14285714284,9916313.714285715
2021-06-14,413721.14285714284,747.8571428571429,23364.0,12385.42857142857,35749.42857142857,377971.71428571426,9915565.857142856
2021-06-15,414387.0,665.8571428571429,23364.0,12404.57142857143,35768.57142857143,378618.4285714286,9914900.0
2021-06-16,415004.28571428574,617.2857142857143,23364.0,12423.42857142857,35787.42857142857,379216.85714285716,9914282.714285715
2021-06-17,415587.5714285714,583.2857142857143,23364.0,12441.142857142857,35805.142857142855,379782.4285714286,9913699.42857143
2021-06-18,416123.5714285714,536.0,23364.0,12460.142857142857,35824.142857142855,380299.4285714286,9913163.42857143
2021-06-19,416617.71428571426,494.14285714285717,23364.0,12478.57142857143,35842.57142857143,380775.14285714284,9912669.285714285
2021-06-20,417104.71428571426,487.0,23364.0,12496.57142857143,35860.57142857143,381244.14285714284,9912182.285714285
2021-06-21,417554.28571428574,449.57142857142856,23364.0,12514.0,35878.0,381676.28571428574,9911732.714285715
2021-06-22,417946.85714285716,392.57142857142856,23364.0,12530.57142857143,35894.57142857143,382052.28571428574,9911340.142857144
2021-06-23,418334.5714285714,387.7142857142857,23364.0,12547.285714285714,35911.28571428572,382423.28571428574,9910952.42857143
2021-06-24,418714.0,379.42857142857144,23364.0,12564.285714285714,35928.28571428572,382785.71428571426,9910573.0
2021-06-25,419083.85714285716,369.85714285714283,23364.0,12581.42857142857,35945.42857142857,383138.4285714286,9910203.142857144
2021-06-26,419451.71428571426,367.85714285714283,23364.0,12597.42857142857,35961.42857142857,383490.28571428574,9909835.285714285
2021-06-27,419817.85714285716,366.14285714285717,23364.0,12614.0,35978.0,383839.85714285716,9909469.142857144
2021-06-28,420206.14285714284,388.2857142857143,23364.0,12630.714285714286,35994.71428571428,384211.4285714286,9909080.857142856
2021-06-29,420618.4285714286,412.2857142857143,23364.0,12647.0,36011.0,384607.4285714286,9908668.57142857
2021-06-30,421047.14285714284,428.7142857142857,23364.0,12662.857142857143,36026.857142857145,385020.28571428574,9908239.857142856
2021-07-01,421515.14285714284,468.0,23364.0,12676.714285714286,36040.71428571428,385474.4285714286,9907771.857142856
